t,thro,m0,m1,m2,m3,pitch_out,roll_out,prate,rrate,alt_up
0.7238779067993164,0.17399999499320984,0.3456885814666748,0.004999999888241291,0.3495503067970276,0.004999999888241291,0.0003953716950491071,0.002952621318399906,0.11927570402622223,-0.794856071472168,2.9141016006469727
0.7439498901367188,0.17399999499320984,0.34685176610946655,0.004999999888241291,0.34659022092819214,0.004999999888241291,0.001596359652467072,0.0013653553323820233,-0.11024776846170425,-0.5965837240219116,2.9920358657836914
0.7640349864959717,0.17399999499320984,0.3420312702655792,0.004999999888241291,0.3465834856033325,0.007385224103927612,0.0006774277426302433,0.0009387593599967659,0.0,-0.5315694808959961,3.1440622806549072
0.7841196060180664,0.17399999499320984,0.3482435643672943,0.004999999888241291,0.3446919023990631,0.004999999888241291,0.001793300500139594,0.0007856333395466208,-0.2857005000114441,-0.38812685012817383,3.2181522846221924
0.8042178153991699,0.17499999701976776,0.34631282091140747,0.004999999888241291,0.34745392203330994,0.006233230233192444,0.00034173147287219763,0.001367068849503994,0.0,-0.5061891674995422,3.290961742401123
0.8243241310119629,0.17499999701976776,0.3446591794490814,0.004999999888241291,0.34732672572135925,0.008014097809791565,0.0002867516304831952,0.001536571653559804,0.0,-0.5471463799476624,3.3624980449676514
0.8444118499755859,0.17499999701976776,0.34777629375457764,0.004999999888241291,0.34837454557418823,0.004999999888241291,0.001400841516442597,0.0007127462304197252,-0.2758987247943878,-0.318695068359375,3.5017735958099365
0.8645038604736328,0.17599999904632568,0.35087376832962036,0.004999999888241291,0.3494469225406647,0.004999999888241291,0.001416982733644545,0.0020917991641908884,-0.29835984110832214,-0.3553609251976013,3.569520950317383
0.884589672088623,0.17599999904632568,0.34976261854171753,0.004999999888241291,0.34982579946517944,0.004999999888241291,0.0018755748169496655,-0.0019463994540274143,-0.4157150387763977,0.0,3.636019229888916
0.9046666622161865,0.1770000010728836,0.3509760797023773,0.004999999888241291,0.35255759954452515,0.004999999888241291,0.000998669653199613,0.0022119085770100355,-0.34940963983535767,-0.20355823636054993,3.7652945518493652
0.9247398376464844,0.17800000309944153,0.3540148138999939,0.004999999888241291,0.3520060181617737,0.005979180335998535,0.0007586035062558949,0.0016114768804982305,-0.43077677488327026,0.0,3.8280928134918213
0.9448237419128418,0.17800000309944153,0.35814058780670166,0.004999999888241291,0.35234424471855164,0.004999999888241291,0.0015600314363837242,0.0011139243142679334,-0.532002329826355,0.10386763513088226,3.8896825313568115
0.9649128913879395,0.17900000512599945,0.35967355966567993,0.004999999888241291,0.3556566834449768,0.004999999888241291,-0.000291508185910061,0.0022137542255222797,-0.2894383668899536,0.1451415866613388,3.950072765350342
0.9850020408630371,0.18000000715255737,0.3613777756690979,0.004999999888241291,0.35709625482559204,0.004999999888241291,0.000956190109718591,-0.001102190581150353,-0.5129715204238892,0.4475516378879547,4.067314624786377
1.005082607269287,0.1809999942779541,0.35988032817840576,0.004999999888241291,0.3635563850402832,0.004999999888241291,-0.0001512539602117613,-0.002562857000157237,-0.2966981530189514,0.49719104170799255,4.124196529388428
1.0251646041870117,0.18199999630451202,0.36321234703063965,0.004999999888241291,0.36450380086898804,0.004999999888241291,-0.0005101729766465724,-0.000700781645718962,-0.31998035311698914,0.6009859442710876,4.179937839508057
1.04524564743042,0.18299999833106995,0.36671996116638184,0.004999999888241291,0.36471086740493774,0.004999999888241291,0.0004118047945667058,-0.0009112905245274305,-0.48741328716278076,0.7066164612770081,4.234555244445801
1.065450668334961,0.18400000035762787,0.36603617668151855,0.004999999888241291,0.36688941717147827,0.004999999888241291,3.919400114682503e-05,-1.8141790860681795e-05,-0.33652883768081665,0.6190549731254578,4.3404717445373535
