freq,t,u,omega_radps
2.0,3.0345001220703125,1.0,9.618635522201657e-05
2.0,3.042642116546631,1.0,9.55679570324719e-05
2.0,3.050795793533325,1.0,9.55679570324719e-05
2.0,3.058917760848999,1.0,9.495030826656148e-05
2.0,3.067013740539551,1.0,9.495030826656148e-05
2.0,3.0751116275787354,1.0,9.433304512640461e-05
2.0,3.0831995010375977,1.0,9.433304512640461e-05
2.0,3.0913164615631104,1.0,9.371650958200917e-05
2.0,3.0994205474853516,0.8776187300682068,9.310088353231549e-05
2.0,3.107513666152954,0.8776187300682068,9.310088353231549e-05
2.0,3.116680860519409,0.8776187300682068,9.310088353231549e-05
2.0,3.1248857975006104,0.7641184329986572,9.248613059753552e-05
2.0,3.133016347885132,0.7641184329986572,9.18724326766096e-05
2.0,3.141132354736328,0.6413748264312744,9.18724326766096e-05
2.0,3.1492667198181152,0.6413748264312744,9.18724326766096e-05
2.0,3.157423973083496,0.6413748264312744,9.125988435698673e-05
2.0,3.1655995845794678,0.6083780527114868,9.064849291462451e-05
2.0,3.173734188079834,0.6083780527114868,9.064849291462451e-05
2.0,3.181866407394409,0.6604063510894775,9.003840386867523e-05
2.0,3.1899948120117188,0.6604063510894775,9.003840386867523e-05
2.0,3.19809889793396,0.6604063510894775,8.942974818637595e-05
2.0,3.206195592880249,0.7450555562973022,8.942974818637595e-05
2.0,3.214308023452759,0.7450555562973022,8.882256952347234e-05
2.0,3.2224233150482178,0.8906323313713074,8.882256952347234e-05
2.0,3.230520009994507,0.8906323313713074,8.82169115357101e-05
2.0,3.2386152744293213,0.8906323313713074,8.82169115357101e-05
2.0,3.24672532081604,0.9678012728691101,8.761294157011434e-05
2.0,3.2548391819000244,0.9678012728691101,8.761294157011434e-05
2.0,3.2629706859588623,1.0,8.7010717834346e-05
2.0,3.271097421646118,1.0,8.7010717834346e-05
2.0,3.279201030731201,1.0,8.641028398415074e-05
2.0,3.287316083908081,1.0,8.641028398415074e-05
2.0,3.29541277885437,1.0,8.581171277910471e-05
2.0,3.303529739379883,1.0,8.581171277910471e-05
2.0,3.3116440773010254,1.0,8.521506242686883e-05
2.0,3.319824695587158,1.0,8.521506242686883e-05
2.0,3.3280181884765625,1.0,8.462046389468014e-05
2.0,3.33613920211792,1.0,8.462046389468014e-05
2.0,3.344194173812866,1.0,8.402794628636912e-05
2.0,3.352287530899048,1.0,8.402794628636912e-05
2.0,3.3603909015655518,1.0,8.343752415385097e-05
2.0,3.368507146835327,1.0,8.343752415385097e-05
2.0,3.37660551071167,1.0,8.28492920845747e-05
2.0,3.384690761566162,1.0,8.28492920845747e-05
2.0,3.3927805423736572,1.0,8.22633519419469e-05
2.0,3.400871992111206,1.0,8.22633519419469e-05
2.0,3.4089674949645996,1.0,8.167965279426426e-05
2.0,3.4170737266540527,1.0,8.167965279426426e-05
2.0,3.425196886062622,1.0,8.109837654046714e-05
2.0,3.433335304260254,1.0,8.109837654046714e-05
2.0,3.441464424133301,1.0,8.051946497289464e-05
2.0,3.4496054649353027,1.0,8.051946497289464e-05
2.0,3.457730293273926,1.0,7.994300540303811e-05
2.0,3.465839147567749,1.0,7.994300540303811e-05
2.0,3.473935127258301,1.0,7.936907786643133e-05
2.0,3.4820404052734375,1.0,7.936907786643133e-05
2.0,3.490139961242676,1.0,7.879767508711666e-05
2.0,3.4982120990753174,1.0,7.879767508711666e-05
2.0,3.5063211917877197,0.9649792909622192,7.822883344488218e-05
2.0,3.5144293308258057,0.9649792909622192,7.822883344488218e-05
2.0,3.522534132003784,0.9313436150550842,7.766262569930404e-05
2.0,3.5306484699249268,0.9313436150550842,7.766262569930404e-05
2.0,3.5387566089630127,0.9313436150550842,7.709911005804315e-05
2.0,3.5468504428863525,0.9294346570968628,7.709911005804315e-05
2.0,3.5549533367156982,0.9294346570968628,7.653827196918428e-05
2.0,3.5630648136138916,0.9001902937889099,7.653827196918428e-05
2.0,3.5712013244628906,0.9001902937889099,7.598016964038834e-05
2.0,3.579317331314087,0.9001902937889099,7.598016964038834e-05
2.0,3.587432384490967,0.8435899615287781,7.542483217548579e-05
2.0,3.5955400466918945,0.8435899615287781,7.542483217548579e-05
2.0,3.6036643981933594,0.7010327577590942,7.487228140234947e-05
2.0,3.611762046813965,0.7010327577590942,7.487228140234947e-05
2.0,3.6198670864105225,0.7010327577590942,7.432255370076746e-05
2.0,3.627955198287964,0.5940219759941101,7.432255370076746e-05
2.0,3.6369829177856445,0.5940219759941101,7.37756781745702e-05
2.0,3.645158529281616,0.47641080617904663,7.37756781745702e-05
2.0,3.6532998085021973,0.47641080617904663,7.323167665163055e-05
2.0,3.661428928375244,0.45095163583755493,7.323167665163055e-05
2.0,3.6695468425750732,0.45095163583755493,7.269059278769419e-05
2.0,3.677652597427368,0.45095163583755493,7.269059278769419e-05
2.0,3.685763359069824,0.48299911618232727,7.215244841063395e-05
2.0,3.693875789642334,0.48299911618232727,7.161724352044985e-05
2.0,3.701976776123047,0.6018168330192566,7.161724352044985e-05
2.0,3.7100939750671387,0.6018168330192566,7.161724352044985e-05
2.0,3.7182676792144775,0.6018168330192566,7.10849926690571e-05
2.0,3.726433277130127,0.6938216090202332,7.10849926690571e-05
2.0,3.7345550060272217,0.6938216090202332,7.055571768432856e-05
2.0,3.7427873611450195,0.8073298931121826,7.002944767009467e-05
2.0,3.750905752182007,0.8073298931121826,7.002944767009467e-05
2.0,3.759028673171997,0.8073298931121826,6.950624083401635e-05
2.0,3.767158031463623,0.8398897051811218,6.950624083401635e-05
2.0,3.775329828262329,0.8398897051811218,6.898605352034792e-05
2.0,3.783461809158325,0.8398897051811218,6.898605352034792e-05
2.0,3.791576385498047,0.8421608209609985,6.846890028100461e-05
2.0,3.7996723651885986,0.8421608209609985,6.846890028100461e-05
2.0,3.8077735900878906,0.8403939008712769,6.795482477173209e-05
2.0,3.8158745765686035,0.8403939008712769,6.795482477173209e-05
2.0,3.8239786624908447,0.8403939008712769,6.744383426848799e-05
2.0,3.832197904586792,0.8859091401100159,6.744383426848799e-05
2.0,3.8403191566467285,0.8859091401100159,6.693589966744184e-05
2.0,3.848435878753662,0.9527077078819275,6.693589966744184e-05
2.0,3.8565518856048584,0.9527077078819275,6.643106462433934e-05
2.0,3.864678382873535,1.0,6.643106462433934e-05
