t,u,omega_radps
7.802968740463257,1.0,37.672218322753906
7.813119888305664,1.0,37.672218322753906
7.823256015777588,1.0,46.7458381652832
7.83341908454895,1.0,54.8099250793457
7.843553781509399,-1.0,54.8099250793457
7.853656530380249,-1.0,62.581787109375
7.86374831199646,-1.0,62.581787109375
7.873845338821411,-1.0,67.67236328125
7.883945465087891,1.0,69.9970703125
7.894057035446167,1.0,69.9970703125
7.904171943664551,1.0,71.46054077148438
7.9142820835113525,1.0,70.31724548339844
7.92439603805542,-1.0,70.31724548339844
7.934507846832275,-1.0,66.990478515625
7.94477391242981,-1.0,62.36283874511719
7.954906702041626,-1.0,62.36283874511719
7.965031147003174,-1.0,54.94723129272461
7.9751482009887695,-1.0,54.94723129272461
7.9852588176727295,1.0,47.129112243652344
7.995384931564331,1.0,37.98692321777344
8.005503177642822,1.0,37.98692321777344
8.015630006790161,1.0,28.569223403930664
8.025739669799805,-1.0,17.006038665771484
8.035873413085938,-1.0,17.006038665771484
8.04600739479065,-1.0,5.926416397094727
8.056129932403564,-1.0,-4.355597496032715
8.066230535507202,1.0,-4.355597496032715
8.076334953308105,1.0,-16.865928649902344
8.086446285247803,1.0,-16.865928649902344
8.096571683883667,1.0,-27.724538803100586
8.106698274612427,-1.0,-37.03380584716797
8.116791486740112,-1.0,-37.03380584716797
8.12689471244812,-1.0,-45.471435546875
8.137148141860962,-1.0,-52.47825241088867
8.14731478691101,1.0,-52.47825241088867
8.157411575317383,1.0,-58.140743255615234
8.167503595352173,1.0,-58.140743255615234
8.17762804031372,1.0,-63.63865280151367
8.187786340713501,1.0,-68.31346130371094
8.197891235351562,1.0,-68.31346130371094
8.207980155944824,-1.0,-71.0635986328125
8.2180757522583,-1.0,-72.20764923095703
8.22818112373352,-1.0,-72.20764923095703
8.238285779953003,-1.0,-72.44890594482422
8.248373746871948,1.0,-70.63335418701172
8.258466482162476,1.0,-70.63335418701172
8.26855206489563,1.0,-67.20085144042969
8.278669595718384,-1.0,-67.20085144042969
8.288778305053711,-1.0,-64.20709991455078
8.29891037940979,-1.0,-60.0435791015625
8.30908989906311,-1.0,-60.0435791015625
8.31920862197876,1.0,-55.17354202270508
8.329314470291138,1.0,-50.07096862792969
8.339447021484375,1.0,-50.07096862792969
8.349564552307129,1.0,-44.34855270385742
8.359689712524414,1.0,-44.34855270385742
8.36979603767395,1.0,-36.97159957885742
8.379909038543701,-1.0,-29.891586303710938
8.390028715133667,-1.0,-29.891586303710938
8.400120973587036,-1.0,-23.65961456298828
8.410213947296143,-1.0,-16.015554428100586
8.420308589935303,1.0,-16.015554428100586
8.430405855178833,1.0,-8.660097122192383
8.440505504608154,1.0,-1.677722692489624
8.45064091682434,1.0,-1.677722692489624
8.46074104309082,-1.0,5.886906623840332
8.470849752426147,-1.0,5.886906623840332
8.480959177017212,-1.0,12.701333999633789
8.491147518157959,-1.0,18.2642822265625
8.501739978790283,1.0,18.2642822265625
8.511980295181274,1.0,24.3409481048584
8.522101879119873,1.0,31.988147735595703
8.53226113319397,1.0,31.988147735595703
8.54238772392273,-1.0,38.74322509765625
8.552489280700684,-1.0,44.620330810546875
8.562609910964966,-1.0,44.620330810546875
8.572722911834717,-1.0,49.64350891113281
8.582840204238892,1.0,49.64350891113281
8.59294867515564,1.0,55.170654296875
8.603042125701904,1.0,59.73933029174805
8.61314082145691,1.0,59.73933029174805
8.623251676559448,-1.0,61.68772888183594
8.633372783660889,-1.0,62.84230041503906
8.64347767829895,-1.0,62.84230041503906
8.653571605682373,-1.0,63.723114013671875
8.663747072219849,0.5793502330780029,63.723114013671875
8.67386507987976,0.5793502330780029,66.87591552734375
8.684005498886108,1.0,69.04961395263672
8.694133520126343,1.0,69.04961395263672
8.704263687133789,-1.0,70.46251678466797
