t,u,omega_radps,thro,m0_omega
5.3733508586883545,0.46280843019485474,0.5335874557495117,0.5,334.0206298828125
5.383455514907837,0.46280843019485474,-0.08524782210588455,0.5,362.3307800292969
5.393563747406006,0.32034212350845337,-1.0319151878356934,0.5,389.2829895019531
5.403670787811279,0.32034212350845337,-1.0319151878356934,0.5,389.2829895019531
5.413784027099609,0.29422706365585327,3.0609495639801025,0.5,351.4129638671875
5.424016714096069,-1.0,3.0609495639801025,0.5,351.4129638671875
5.434147834777832,-1.0,-0.08679093420505524,0.5,626.7364501953125
5.444252014160156,-1.0,-1.4940754175186157,0.5,482.22845458984375
5.454361915588379,1.0,-1.4940754175186157,0.5,482.22845458984375
5.46446967124939,-0.5698518753051758,0.7093769907951355,0.5,331.7392272949219
5.474586486816406,-0.5698518753051758,-1.9474146366119385,0.5,305.0446472167969
5.484709739685059,-0.5698518753051758,-1.9474146366119385,0.5,305.0446472167969
5.494825839996338,1.0,1.397510051727295,0.5,263.5302734375
5.504938125610352,-1.0,1.397510051727295,0.5,263.5302734375
5.515043497085571,-1.0,2.6330389976501465,0.5,503.4051818847656
5.5251336097717285,-0.4003022313117981,-1.2318668365478516,0.5,675.3170776367188
5.535244703292847,-0.4003022313117981,-1.2318668365478516,0.5,675.3170776367188
5.545517683029175,-0.4003022313117981,0.18916359543800354,0.5,427.3662414550781
5.555670738220215,-0.7411675453186035,-1.271826148033142,0.5,310.5174560546875
5.5658278465271,-0.7411675453186035,-1.271826148033142,0.5,310.5174560546875
5.57597279548645,1.0,-1.19056236743927,0.5,249.4141387939453
5.586115121841431,1.0,2.839521646499634,0.5,272.2978515625
5.596296787261963,-0.4357304275035858,2.839521646499634,0.5,272.2978515625
5.6064229011535645,-0.4357304275035858,0.6015753149986267,0.5,645.6044921875
5.616565942764282,-0.9047704935073853,0.6015753149986267,0.5,645.6044921875
5.6267054080963135,-0.9047704935073853,-0.6665959358215332,0.5,540.1192626953125
5.6368186473846436,-0.566635251045227,-0.5247964262962341,0.5,435.067138671875
5.647068500518799,0.6251793503761292,-0.5247964262962341,0.5,435.067138671875
5.65728497505188,0.6251793503761292,-3.2638282775878906,0.5,246.08419799804688
5.667406797409058,0.6251793503761292,-0.6640823483467102,0.5,134.97767639160156
5.677516460418701,1.0,-0.6640823483467102,0.5,134.97767639160156
5.687673568725586,-1.0,2.9153800010681152,0.5,408.4361572265625
5.6978583335876465,-1.0,2.9153800010681152,0.5,408.4361572265625
5.707967281341553,-1.0,1.8857941627502441,0.5,690.4363403320312
5.718072414398193,-1.0,-0.6490613222122192,0.5,690.8197631835938
5.728180646896362,0.37495332956314087,-0.6490613222122192,0.5,690.8197631835938
5.738302707672119,0.37495332956314087,-2.8461101055145264,0.5,383.4663391113281
5.748441457748413,1.0,-1.4969748258590698,0.5,205.352783203125
5.758507251739502,1.0,-1.4969748258590698,0.5,205.352783203125
5.768615007400513,0.4870866537094116,1.3102980852127075,0.5,255.72198486328125
5.778723478317261,0.4870866537094116,3.4458296298980713,0.5,618.5091552734375
5.788846731185913,-1.0,3.4458296298980713,0.5,618.5091552734375
5.798959970474243,-1.0,2.025719165802002,0.5,741.7981567382812
5.809084892272949,-1.0,2.025719165802002,0.5,741.7981567382812
5.819211959838867,-1.0,-1.2827385663986206,0.5,621.5322875976562
5.829324722290039,1.0,-4.026230812072754,0.5,341.9216613769531
5.839447259902954,1.0,-4.026230812072754,0.5,341.9216613769531
5.84959864616394,1.0,-2.339060068130493,0.5,183.4116973876953
5.859715938568115,1.0,0.8445371985435486,0.5,180.2035675048828
5.869811773300171,0.1528702676296234,0.8445371985435486,0.5,180.2035675048828
5.879899024963379,0.1528702676296234,3.919349431991577,0.5,572.2559814453125
5.889991760253906,-1.0,2.5432028770446777,0.5,735.9799194335938
5.900122404098511,-1.0,2.5432028770446777,0.5,735.9799194335938
5.910218000411987,-1.0,-0.31246665120124817,0.5,696.4013061523438
5.920317649841309,-1.0,-0.31246665120124817,0.5,696.4013061523438
5.930441617965698,1.0,-3.652144432067871,0.5,405.17010498046875
5.940621376037598,1.0,-2.60003662109375,0.5,216.81533813476562
5.950731515884399,1.0,-2.60003662109375,0.5,216.81533813476562
5.960854530334473,1.0,0.13196872174739838,0.5,174.5988006591797
5.970972537994385,0.08866474032402039,3.9171552658081055,0.5,526.0016479492188
5.981071472167969,0.08866474032402039,3.9171552658081055,0.5,526.0016479492188
5.991212368011475,-1.0,3.196408748626709,0.5,723.332275390625
6.001334190368652,-1.0,3.196408748626709,0.5,723.332275390625
6.011434316635132,-1.0,0.6259464025497437,0.5,720.0907592773438
6.021502733230591,-1.0,-3.6882283687591553,0.5,480.311767578125
6.03162407875061,1.0,-3.6882283687591553,0.5,480.311767578125
6.041759252548218,1.0,-3.9280333518981934,0.5,256.500244140625
6.051918268203735,1.0,-1.30638587474823,0.5,138.2976531982422
6.06209135055542,1.0,-1.30638587474823,0.5,138.2976531982422
6.072206020355225,0.325492799282074,3.4984495639801025,0.5,362.1135559082031
6.082310199737549,0.325492799282074,4.816323280334473,0.5,675.998046875
6.09243631362915,-1.0,4.816323280334473,0.5,675.998046875
6.1025025844573975,-1.0,2.886045455932617,0.5,462.09619140625
6.1125805377960205,-1.0,2.886045455932617,0.5,462.09619140625
6.1226959228515625,-1.0,0.8667238354682922,0.5,244.04881286621094
6.132817029953003,-1.0,-1.111372470855713,0.5,128.89051818847656
6.142929792404175,-1.0,-1.111372470855713,0.5,128.89051818847656
6.153038740158081,1.0,-2.051339864730835,0.5,68.07146453857422
6.163153171539307,1.0,-1.4375543594360352,0.5,35.95085144042969
6.17328667640686,1.0,-1.4375543594360352,0.5,35.95085144042969
6.183416128158569,1.0,0.20079226791858673,0.5,18.986865997314453
6.193516492843628,-1.0,1.6621755361557007,0.5,10.027606010437012
6.203626394271851,-1.0,1.6621755361557007,0.5,10.027606010437012
6.21373438835144,-1.0,1.932822346687317,0.5,5.295917987823486
6.223871946334839,-1.0,1.932822346687317,0.5,5.295917987823486
6.23397421836853,-1.0,0.8701074123382568,0.5,2.7969541549682617
6.244074821472168,-1.0,-0.7525370717048645,0.5,1.4771666526794434
6.254247426986694,1.0,-0.7525370717048645,0.5,1.4771666526794434
6.264362096786499,1.0,-1.8215187788009644,0.5,0.7801417708396912
6.27449893951416,1.0,-1.6457473039627075,0.5,0.41201961040496826
6.2845988273620605,1.0,-1.6457473039627075,0.5,0.41201961040496826
6.294697523117065,0.7878427505493164,-0.3876936435699463,0.5,0.21760158240795135
6.304813623428345,0.7878427505493164,-0.3876936435699463,0.5,0.21760158240795135
6.314941644668579,-1.0,1.0927963256835938,0.5,0.11492276191711426
6.3250648975372314,-1.0,1.8341106176376343,0.5,0.06069459766149521
6.3351640701293945,-1.0,1.8341106176376343,0.5,0.06069459766149521
6.345274925231934,-1.0,1.3920000791549683,0.5,0.03205488994717598
6.355370283126831,0.5214225053787231,0.08931787312030792,0.5,0.01692928932607174
6.3654704093933105,0.5214225053787231,0.08931787312030792,0.5,0.01692928932607174
6.376626014709473,1.0,-1.2306232452392578,0.5,0.008940935134887695
